campaign_id,customer_id,assignment_date,treatment_group,offer_value,message_type,offer_opened,booked_within_30d,rides_within_30d,gross_spend_within_30d,offer_redeemed,promotion_cost,net_revenue_within_30d,retained_within_60d
WINBACK_2025_06,C09564,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09565,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09566,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09567,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09568,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09569,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09570,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09571,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09572,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09573,2025-06-02,$5 ride credit,5.0,Convenience,0,1,1,25.21,1,5.0,13.15,0
WINBACK_2025_06,C09574,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09575,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09576,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09577,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09578,2025-06-02,$5 ride credit,5.0,Save money,1,1,1,24.79,1,5.0,12.85,0
WINBACK_2025_06,C09579,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09580,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09581,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09582,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09583,2025-06-02,Message only,0.0,Save money,0,1,1,15.86,0,0.0,11.42,0
WINBACK_2025_06,C09584,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09585,2025-06-02,20% off,6.5,Save money,1,1,1,25.08,1,5.02,13.04,0
WINBACK_2025_06,C09586,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09587,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09588,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09589,2025-06-02,20% off,6.5,Convenience,0,1,1,28.2,1,5.64,14.66,1
WINBACK_2025_06,C09590,2025-06-02,$5 ride credit,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09591,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09592,2025-06-02,$5 ride credit,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09593,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09594,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09595,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09596,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09597,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09598,2025-06-02,20% off,6.5,Save money,0,1,1,20.36,1,4.07,10.59,0
WINBACK_2025_06,C09599,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09600,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09601,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09602,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09603,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09604,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09605,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09606,2025-06-02,$5 off,5.0,Save money,0,1,1,22.62,1,5.0,11.29,0
WINBACK_2025_06,C09607,2025-06-02,$5 off,5.0,Save money,0,1,2,44.68,1,5.0,27.17,0
WINBACK_2025_06,C09608,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09609,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09610,2025-06-02,$5 off,5.0,Try us again,0,1,1,25.35,1,5.0,13.25,0
WINBACK_2025_06,C09611,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09612,2025-06-02,20% off,6.5,Try us again,1,1,1,25.19,1,5.04,13.1,1
WINBACK_2025_06,C09613,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09614,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09615,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09616,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09617,2025-06-02,Control,0.0,No message,0,1,1,26.3,0,0.0,18.94,0
WINBACK_2025_06,C09618,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09619,2025-06-02,Message only,0.0,Try us again,1,1,4,59.85,0,0.0,43.09,1
WINBACK_2025_06,C09620,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09621,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09622,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09623,2025-06-02,Control,0.0,No message,0,1,1,15.22,0,0.0,10.96,0
WINBACK_2025_06,C09624,2025-06-02,Message only,0.0,Save money,1,1,2,49.8,0,0.0,35.86,1
WINBACK_2025_06,C09625,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09626,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09627,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09628,2025-06-02,$5 ride credit,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09629,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09630,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09631,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09632,2025-06-02,Message only,0.0,Try us again,1,1,3,86.94,0,0.0,62.6,0
WINBACK_2025_06,C09633,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09634,2025-06-02,Message only,0.0,Try us again,1,1,1,26.71,0,0.0,19.23,0
WINBACK_2025_06,C09635,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09636,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09637,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09638,2025-06-02,$5 off,5.0,Save money,0,1,1,24.77,1,5.0,12.83,0
WINBACK_2025_06,C09639,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09640,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09641,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09642,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09643,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09644,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09645,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09646,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09647,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09648,2025-06-02,20% off,6.5,Save money,1,1,1,21.5,1,4.3,11.18,0
WINBACK_2025_06,C09649,2025-06-02,Message only,0.0,Save money,0,1,1,14.45,0,0.0,10.4,1
WINBACK_2025_06,C09650,2025-06-02,20% off,6.5,Try us again,0,1,1,25.87,1,5.17,13.46,1
WINBACK_2025_06,C09651,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09652,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09653,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09654,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09655,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09656,2025-06-02,Message only,0.0,Save money,1,1,2,48.58,0,0.0,34.98,1
WINBACK_2025_06,C09657,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09658,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09659,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09660,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09661,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09662,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09663,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09664,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09665,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09666,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09667,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09668,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09669,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09670,2025-06-02,$5 off,5.0,Save money,0,1,1,20.12,1,5.0,9.49,1
WINBACK_2025_06,C09671,2025-06-02,20% off,6.5,Save money,1,1,1,21.18,1,4.24,11.01,1
WINBACK_2025_06,C09672,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09673,2025-06-02,$5 off,5.0,Save money,1,1,2,31.76,1,5.0,17.87,0
WINBACK_2025_06,C09674,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09675,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09676,2025-06-02,$5 off,5.0,Try us again,1,1,2,49.55,1,5.0,30.68,1
WINBACK_2025_06,C09677,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09678,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09679,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09680,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09681,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09682,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09683,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09684,2025-06-02,20% off,6.5,Save money,1,1,1,24.03,1,4.81,12.49,0
WINBACK_2025_06,C09685,2025-06-02,20% off,6.5,Convenience,0,1,2,66.26,1,8.0,39.71,1
WINBACK_2025_06,C09686,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09687,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09688,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09689,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09690,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09691,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09692,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09693,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09694,2025-06-02,20% off,6.5,Convenience,1,1,1,24.68,1,4.94,12.83,0
WINBACK_2025_06,C09695,2025-06-02,Message only,0.0,Convenience,0,1,1,24.02,0,0.0,17.29,0
WINBACK_2025_06,C09696,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09697,2025-06-02,$5 ride credit,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09698,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09699,2025-06-02,$5 ride credit,5.0,Try us again,1,1,1,22.24,1,5.0,11.01,0
WINBACK_2025_06,C09700,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09701,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09702,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09703,2025-06-02,Message only,0.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09704,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09705,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09706,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09707,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09708,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09709,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09710,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09711,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09712,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09713,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09714,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09715,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09716,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09717,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09718,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09719,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09720,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09721,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09722,2025-06-02,Control,0.0,No message,0,1,1,21.4,0,0.0,15.41,0
WINBACK_2025_06,C09723,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09724,2025-06-02,$5 ride credit,5.0,Save money,1,1,2,41.55,1,5.0,24.92,0
WINBACK_2025_06,C09725,2025-06-02,$5 ride credit,5.0,Save money,0,1,1,23.31,1,5.0,11.78,1
WINBACK_2025_06,C09726,2025-06-02,20% off,6.5,Convenience,0,1,1,20.0,1,4.0,10.4,0
WINBACK_2025_06,C09727,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09728,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09729,2025-06-02,20% off,6.5,Save money,0,1,3,70.49,1,8.0,42.75,1
WINBACK_2025_06,C09730,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09731,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09732,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09733,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09734,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09735,2025-06-02,20% off,6.5,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09736,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09737,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09738,2025-06-02,20% off,6.5,Convenience,0,1,1,19.15,1,3.83,9.96,0
WINBACK_2025_06,C09739,2025-06-02,Message only,0.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09740,2025-06-02,Control,0.0,No message,0,1,2,50.15,0,0.0,36.11,1
WINBACK_2025_06,C09741,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09742,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09743,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09744,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09745,2025-06-02,$5 ride credit,5.0,Try us again,1,1,1,16.8,1,5.0,7.1,0
WINBACK_2025_06,C09746,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09747,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09748,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09749,2025-06-02,20% off,6.5,Save money,0,1,1,13.73,1,2.75,7.14,0
WINBACK_2025_06,C09750,2025-06-02,$5 ride credit,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09751,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09752,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09753,2025-06-02,Message only,0.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09754,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09755,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09756,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09757,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09758,2025-06-02,$5 ride credit,5.0,Try us again,0,1,2,33.46,1,5.0,19.09,1
WINBACK_2025_06,C09759,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09760,2025-06-02,20% off,6.5,Save money,0,1,1,23.62,1,4.72,12.29,0
WINBACK_2025_06,C09761,2025-06-02,Control,0.0,No message,0,1,1,23.84,0,0.0,17.16,0
WINBACK_2025_06,C09762,2025-06-02,Message only,0.0,Save money,0,1,1,23.23,0,0.0,16.73,0
WINBACK_2025_06,C09763,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09764,2025-06-02,$5 off,5.0,Try us again,0,1,1,24.42,1,5.0,12.58,0
WINBACK_2025_06,C09765,2025-06-02,$5 off,5.0,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09766,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09767,2025-06-02,$5 ride credit,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09768,2025-06-02,$5 off,5.0,Save money,1,1,1,27.35,1,5.0,14.69,1
WINBACK_2025_06,C09769,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09770,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09771,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09772,2025-06-02,Control,0.0,No message,0,1,1,21.88,0,0.0,15.75,1
WINBACK_2025_06,C09773,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09774,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09775,2025-06-02,Message only,0.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09776,2025-06-02,20% off,6.5,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09777,2025-06-02,20% off,6.5,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09778,2025-06-02,20% off,6.5,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09779,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09780,2025-06-02,$5 off,5.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09781,2025-06-02,20% off,6.5,Convenience,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09782,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09783,2025-06-02,Control,0.0,No message,0,1,1,18.09,0,0.0,13.02,0
WINBACK_2025_06,C09784,2025-06-02,$5 off,5.0,Save money,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09785,2025-06-02,Message only,0.0,Try us again,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09786,2025-06-02,$5 off,5.0,Try us again,1,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09787,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,16.14,1,5.0,6.62,0
WINBACK_2025_06,C09788,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09789,2025-06-02,Message only,0.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09790,2025-06-02,$5 ride credit,5.0,Save money,1,1,2,31.77,1,5.0,17.87,0
WINBACK_2025_06,C09791,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09792,2025-06-02,$5 ride credit,5.0,Save money,1,0,0,0.0,0,0.0,0.0,1
WINBACK_2025_06,C09793,2025-06-02,$5 off,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09794,2025-06-02,$5 ride credit,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09795,2025-06-02,20% off,6.5,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09796,2025-06-02,$5 ride credit,5.0,Try us again,1,1,2,41.95,1,5.0,25.2,1
WINBACK_2025_06,C09797,2025-06-02,$5 off,5.0,Try us again,0,1,4,105.42,1,5.0,70.9,1
WINBACK_2025_06,C09798,2025-06-02,20% off,6.5,Save money,0,1,1,27.01,1,5.4,14.05,0
WINBACK_2025_06,C09799,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09800,2025-06-02,Message only,0.0,Convenience,1,1,1,19.49,0,0.0,14.03,0
WINBACK_2025_06,C09801,2025-06-02,$5 ride credit,5.0,Convenience,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09802,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09803,2025-06-02,Control,0.0,No message,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09804,2025-06-02,$5 ride credit,5.0,Convenience,1,1,2,31.95,1,5.0,18.0,0
WINBACK_2025_06,C09805,2025-06-02,$5 off,5.0,Save money,0,0,0,0.0,0,0.0,0.0,0
WINBACK_2025_06,C09806,2025-06-02,$5 ride credit,5.0,Convenience,1,1,1,19.41,1,5.0,8.98,0
